age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,claim_month,claim_weekday,claim_year,zip_region,claim_to_price,injury_share,claim_to_income,premium_to_income,claim_to_deductible,fraud_reported
50.0,F,1.0,59,62603.2,0,0,Rent,Parking Lot,1,0.0,16,Broker,0,8.0,Medium,8304.318153,blue,12013.12682,5384.872638,500,1055.6,11.89922389,5,8.0,6.0,2023.0,2,1.4466120634134845,0.4482490460840528,0.19189317510619436,0.016861757865143285,24.02625359194749,0
57.0,M,1.0,84,64689.6,1,0,Own,Parking Lot,0,1.0,2,Broker,0,3.0,Medium,15257.78767,red,27999.26488,5069.740039,1000,999.43,8.260788104,2,8.0,6.0,2024.0,2,1.8350802543423335,0.1810668980256075,0.4328248262404958,0.015449624050613241,27.999264852000735,0
46.0,F,1.0,61,61260.8,1,1,Rent,Local,0,1.0,85,Broker,1,4.0,Compact,27976.84718,blue,19755.56704,3522.335046,1000,1726.91,8.531937606,6,12.0,4.0,2023.0,5,0.7061398631585856,0.17829582105590142,0.32248300772561767,0.02818947842620094,19.755567020244435,0
47.0,F,1.0,84,61622.4,1,1,Rent,Parking Lot,1,0.0,73,Broker,1,9.0,Medium,19208.04134,white,21620.79554,5563.791805,500,1232.57,10.35278775,6,2.0,6.0,2023.0,1,1.1256116725368515,0.2573352027888732,0.3508593553585894,0.020001979799228818,43.241590993516816,0
34.0,F,1.0,57,56438.4,1,0,Rent,Parking Lot,0,0.0,4,Broker,1,5.0,Medium,28588.18174,red,12142.28073,5432.934274,500,1078.65,15.02982155,4,11.0,4.0,2023.0,5,0.4247307800127085,0.44743935627590786,0.21514218563575258,0.01911198758258363,24.28456141143088,0
53.0,F,1.0,88,63516.8,1,0,Own,Parking Lot,0,0.0,97,Broker,0,2.0,Medium,23496.74252,gray,11432.85589,1614.801949,2000,1246.68,11.70665482,0,3.0,4.0,2023.0,8,0.4865719526773547,0.14124222017625357,0.179997353295821,0.019627563101106676,5.716427942141786,0
61.0,F,0.0,87,65800.0,0,1,Own,Highway,0,0.0,22,Broker,1,2.0,Medium,21927.03914,white,13615.81627,5539.473806,1000,1622.67,10.10270566,4,5.0,5.0,2024.0,5,0.6209600932640574,0.406841110055105,0.20692729893302544,0.024660638297497563,13.615816256384184,0
55.0,F,1.0,86,64152.0,0,0,Rent,Parking Lot,0,0.0,12,Broker,0,5.0,Large,26189.99802,other,23014.27691,1846.736154,500,1082.36,12.01831456,4,2.0,0.0,2023.0,8,0.8787429801081466,0.08024306656001545,0.35874605483291644,0.016871804464134058,46.02855372794289,0
35.0,M,0.0,80,56878.4,0,1,Own,Parking Lot,0,0.0,3,Broker,1,5.0,Compact,39139.09534,red,12664.12668,5721.572038,500,1354.2,11.47773628,6,10.0,3.0,2024.0,5,0.3235671793040588,0.4517936516367986,0.22265265337592735,0.02380868660117358,25.32825330934349,0
45.0,F,1.0,61,60907.2,1,1,Rent,Parking Lot,0,0.0,49,Broker,0,9.0,Medium,26715.49574,gray,15946.96421,3963.198718,1000,999.43,6.490174376,3,10.0,4.0,2024.0,8,0.5969181468538635,0.2485237105671962,0.26182395857531093,0.01640906165418195,15.946964194053036,0
48.0,F,0.0,60,61940.8,1,0,Rent,Parking Lot,1,0.0,79,Broker,1,4.0,Large,21822.33595,blue,16652.71425,4923.236443,500,1232.57,9.857396186,5,7.0,4.0,2023.0,1,0.7631041098162956,0.2956416815177356,0.2688488726288836,0.019899161779959262,33.305428433389146,0
44.0,M,1.0,44,60545.6,0,0,Rent,Highway,0,1.0,49,Broker,0,5.0,Large,18107.86484,blue,8557.216065,6114.047193,1000,1324.78,8.973412855,3,1.0,4.0,2024.0,5,0.4725690267813724,0.7144902203992098,0.1413350609269487,0.021880698184147476,8.557216056442785,0
47.0,F,1.0,54,61593.6,1,1,Own,Parking Lot,0,0.0,17,Broker,0,4.0,Large,29246.8673,black,40786.89388,4889.692446,2000,1239.06,10.39603223,5,2.0,1.0,2023.0,8,1.3945730823145435,0.11988391320668314,0.6621936999840538,0.020116700436082373,20.39344692980328,0
44.0,F,0.0,50,60536.0,1,0,Rent,Highway,0,0.0,99,Broker,1,8.0,Medium,14871.35712,white,17193.91954,5271.946791,1000,1622.67,10.20284868,7,2.0,5.0,2024.0,2,1.156176897649797,0.3066169280616154,0.28402800878346723,0.026805041627679316,17.19391952280608,1
58.0,F,0.0,93,64950.4,1,1,Rent,Highway,0,0.0,66,Broker,0,6.0,Large,15948.50124,red,62501.6396,5205.584522,500,1354.2,11.45872582,3,7.0,3.0,2024.0,2,3.9189663439547777,0.08328716742843195,0.9622979935310283,0.020849756121273315,125.00327894999344,1
46.0,M,0.0,59,61281.6,1,0,Rent,Parking Lot,1,0.0,98,Broker,1,8.0,Medium,8695.554471,other,31099.07494,4341.486302,500,1055.6,10.98967829,7,4.0,2.0,2023.0,5,3.576433801908797,0.139601782697283,0.5074781816971574,0.01722539881437127,62.1981497556037,0
40.0,F,1.0,80,58984.0,1,0,Rent,Parking Lot,1,0.0,19,Broker,1,6.0,Compact,11964.22045,silver,23503.37688,8280.884948,1000,999.43,12.43240335,1,8.0,1.0,2024.0,8,1.9644720670485076,0.3523274544729027,0.39847037975724825,0.0169440865316536,23.503376856496622,1
34.0,M,0.0,89,56435.2,0,1,Own,Local,0,0.0,13,Broker,1,9.0,Large,22237.95344,other,24723.27699,2794.364354,2000,1155.97,9.613296506,6,4.0,2.0,2023.0,8,1.1117604439452518,0.11302564603459447,0.43808256176219657,0.020483138182898562,12.36163848881918,1
50.0,F,0.0,78,62582.4,1,0,Own,Local,4,0.0,15,Broker,1,3.0,Compact,7625.334947,silver,16847.23526,7750.22446,1000,1726.91,11.14016891,8,11.0,1.0,2024.0,1,2.2093764241030165,0.4600294552745487,0.26920084975537534,0.02759417983286684,16.847235243152767,1
43.0,M,1.0,69,60177.6,0,1,Own,Parking Lot,0,0.0,95,Broker,1,4.0,Compact,38898.87522,other,40424.0201,8359.394344,500,1078.65,10.48282634,4,10.0,3.0,2024.0,1,1.0392079429118464,0.2067927515154092,0.6717453022275441,0.0179244436465076,80.84804003830392,1
53.0,M,1.0,48,63512.0,0,1,Own,Local,0,0.0,100,Broker,0,4.0,Compact,21367.04224,black,18010.34482,10056.38565,1000,1324.78,8.035520676,2,9.0,6.0,2023.0,8,0.842903038092983,0.5583671911863836,0.2835738887094789,0.020858735356769447,18.010344801989653,1
49.0,M,1.0,76,62268.8,1,1,Rent,Local,0,0.0,18,Broker,0,10.0,Large,50405.18737,blue,28326.26915,4501.769077,2000,1246.68,9.102344607,2,9.0,6.0,2024.0,8,0.5619713094509231,0.1589255914007678,0.4549030838806127,0.020020941466351996,14.163134567918432,0
47.0,F,0.0,89,61612.8,1,0,Own,Highway,1,0.0,49,Broker,1,3.0,Compact,36300.71076,blue,51306.00466,3161.108321,1000,1622.67,11.99297499,8,3.0,6.0,2024.0,8,1.4133608842480592,0.061612833466311606,0.8327166539934442,0.026336572919485293,51.306004608693996,1
42.0,M,0.0,94,59817.6,0,1,Rent,Local,1,0.0,100,Broker,1,5.0,Medium,20227.34971,black,38107.18798,2224.879661,500,1082.36,9.867900212,4,10.0,1.0,2024.0,8,1.883943696255799,0.05838477670168973,0.6370564512679036,0.018094340127017893,76.21437580757126,1
24.0,F,1.0,69,50846.4,0,0,Rent,Local,0,0.0,75,Broker,0,7.0,Large,42218.8137,silver,46764.15273,2669.142805,500,1354.2,11.44297533,4,6.0,6.0,2024.0,2,1.1076614577849293,0.057076684792166085,0.9197141337258938,0.026633153969078772,93.5283052729434,0
58.0,F,1.0,51,64942.4,1,1,Own,Parking Lot,0,0.0,100,Broker,1,4.0,Medium,35813.55829,blue,30845.39971,6597.881052,500,1055.6,10.62483097,4,1.0,3.0,2024.0,8,0.8612771582027217,0.21390162273199792,0.4749655034234188,0.01625440390228488,61.69079929661841,1
43.0,F,1.0,81,60188.8,1,0,Rent,Local,0,1.0,51,Broker,0,3.0,Large,9541.33306,other,6740.575416,6679.199915,500,1518.54,7.74147369,4,4.0,2.0,2023.0,5,0.706460551466541,0.9908946197908849,0.11199052674065621,0.025229610824186066,13.481150805037698,1
50.0,F,1.0,92,62616.0,1,1,Rent,Parking Lot,0,0.0,90,Broker,1,5.0,Medium,46418.20624,other,21157.31362,12385.57127,500,1354.2,11.51900037,3,9.0,1.0,2023.0,8,0.45579774259592765,0.5854037753501239,0.3378898942708271,0.021627060175967373,42.31462715537075,1
48.0,M,1.0,84,61934.4,1,0,Own,Parking Lot,1,0.0,23,Broker,1,7.0,Compact,43892.33997,blue,19978.338,2399.485701,500,1055.6,8.799297562,3,1.0,0.0,2023.0,5,0.4551668471810762,0.12010437008723628,0.322572560639603,0.017043839933590314,39.956675920086646,1
35.0,F,0.0,67,56905.6,1,1,Rent,Local,0,0.0,1,Broker,0,5.0,Large,12574.16938,blue,23039.39779,2469.785467,1000,999.43,10.24244462,1,10.0,0.0,2023.0,2,1.8322798979321304,0.10719835168455598,0.40487048356567945,0.017562946352950096,23.0393977669606,1
33.0,F,0.0,90,55966.4,0,0,Rent,Local,4,0.0,23,Broker,1,6.0,Medium,15687.28614,other,23443.66088,6181.306394,2000,1155.97,12.5110998,3,5.0,2.0,2024.0,1,1.494437002632857,0.2636664309971171,0.41888813430167227,0.02065471425675665,11.721830434139084,0
49.0,M,1.0,56,62272.0,0,1,Own,Local,0,0.0,78,Broker,1,7.0,Large,32182.0008,blue,23684.32061,3982.283951,500,1232.57,9.663295047,7,7.0,5.0,2023.0,1,0.7359492890592448,0.16814009641258018,0.38033659766218625,0.019793326053125105,47.36864112526271,0
57.0,M,1.0,93,64699.2,1,0,Own,Local,0,1.0,60,Broker,0,4.0,Compact,22208.29885,other,14104.01892,5093.789432,500,1078.65,10.2711327,2,7.0,4.0,2023.0,1,0.6350787610805644,0.361158720825003,0.21799371429294345,0.016671767193154295,28.208037783583926,0
33.0,M,0.0,79,55916.8,0,1,Rent,Highway,0,1.0,76,Broker,1,3.0,Large,10242.06446,white,22241.40617,6046.533617,500,1518.54,9.979625757,4,8.0,6.0,2023.0,8,2.1715745155375075,0.2718593226755564,0.39775892342913466,0.02715713345493381,44.482812251034375,0
65.0,M,1.0,55,66801.6,0,0,Own,Local,1,0.0,4,Broker,1,7.0,Large,23981.03297,other,50198.42062,5872.751535,2000,1239.06,9.417984484,2,10.0,5.0,2023.0,5,2.0932551437923625,0.11699076310267807,0.7514553636327355,0.018548358122881064,25.09921029745039,0
61.0,M,1.0,71,65782.4,0,1,Rent,Parking Lot,0,0.0,2,Broker,1,6.0,Compact,33761.91413,other,34339.63497,6954.222147,2000,1246.68,10.88856598,1,10.0,0.0,2023.0,2,1.0171116138960126,0.20251298981112867,0.5220185789736767,0.018951573672913252,17.16981747641509,0
39.0,M,1.0,94,58652.8,1,1,Rent,Parking Lot,1,0.0,73,Broker,1,10.0,Medium,45563.83827,blue,16454.36041,6149.860092,500,1082.36,9.184157248,1,2.0,0.0,2023.0,2,0.3611276186201526,0.3737526065059764,0.2805383615056649,0.018453679960403358,32.90872075418256,0
50.0,M,0.0,72,62601.6,1,1,Rent,Parking Lot,0,0.0,20,Broker,0,3.0,Medium,35377.14435,blue,12741.06718,9628.871321,500,1055.6,8.894378796,4,5.0,5.0,2023.0,2,0.3601496789448991,0.7557350718124277,0.20352622264920503,0.016862188825575348,25.482134309035732,0
59.0,F,1.0,74,65232.0,1,1,Rent,Local,3,1.0,84,Broker,1,6.0,Medium,33939.49537,black,24908.79757,4673.250716,2000,1155.97,9.847349584,4,6.0,4.0,2024.0,8,0.7339177350080348,0.1876144644348798,0.3818493618104328,0.01772090385059908,12.454398778772799,1
36.0,F,1.0,76,57353.6,1,1,Rent,Local,0,0.0,91,Broker,1,4.0,Medium,18675.20238,white,26346.1506,7373.593714,1000,1726.91,6.55783233,4,7.0,6.0,2024.0,8,1.4107558281030659,0.279873664493519,0.4593635028932907,0.030109879762907476,26.34615057365385,1
43.0,F,1.0,76,60184.0,0,0,Own,Parking Lot,0,0.0,9,Broker,1,8.0,Compact,19797.74839,gray,22725.50973,1087.501014,500,1518.54,10.64358909,3,7.0,4.0,2024.0,8,1.1478835512593417,0.04785375671976824,0.37760052056397714,0.02523162302231105,45.45101936909796,0
54.0,M,1.0,83,63820.8,1,1,Own,Local,1,1.0,50,Broker,1,5.0,Large,34393.08125,red,11926.08548,3235.997749,2000,1239.06,10.35123071,2,10.0,1.0,2023.0,2,0.346758273647065,0.2713377959729886,0.18686831690942657,0.019414673585736706,5.963042737018478,0
49.0,M,1.0,80,62228.8,1,0,Rent,Local,0,0.0,45,Broker,0,6.0,Medium,31245.63131,black,17633.52631,8450.102033,500,1354.2,10.20569866,4,9.0,1.0,2023.0,2,0.5643517371912448,0.4792065911245856,0.2833660027144447,0.021761628056112897,35.267052549465895,0
49.0,M,1.0,91,62268.8,1,1,Own,Parking Lot,0,0.0,5,Broker,0,6.0,Medium,34682.40646,white,25339.1044,3302.901423,500,1055.6,8.623554028,3,6.0,3.0,2023.0,1,0.7306039858708638,0.1303479937858282,0.40693098950988404,0.016952309984824623,50.67820869864358,0
48.0,M,0.0,82,61921.6,1,1,Own,Local,0,1.0,47,Broker,1,8.0,Large,24706.41932,silver,16250.75346,5885.307846,1000,999.43,9.11714339,6,2.0,1.0,2024.0,8,0.6577542965194944,0.3621559984971825,0.26244078737851667,0.016140248313736397,16.250753443749247,0
34.0,F,1.0,89,56443.2,1,0,Rent,Local,1,0.0,60,Broker,0,3.0,Medium,26758.11985,red,20418.65669,5178.712595,1000,1726.91,10.23230954,2,6.0,6.0,2024.0,2,0.7630826382309114,0.25362650802012054,0.3617558304567821,0.030595536751449326,20.418656669581342,0
41.0,M,1.0,75,59427.2,1,1,Rent,Parking Lot,1,0.0,11,Broker,1,9.0,Large,14009.69498,red,39216.53515,3941.583951,500,1518.54,7.94498285,2,7.0,1.0,2024.0,5,2.7992426104341037,0.10050821511444749,0.6599088489671412,0.02555294545215738,78.43307014313386,1
41.0,M,1.0,81,59452.8,1,0,Rent,Parking Lot,3,1.0,88,Broker,1,7.0,Compact,43008.87485,blue,47046.11644,9153.679954,2000,1239.06,8.917356003,0,11.0,3.0,2024.0,8,1.0938699652801107,0.19456823743314766,0.7913187678159594,0.02084107056318893,23.523058208238467,1
62.0,F,1.0,93,66014.4,1,0,Rent,Parking Lot,0,0.0,13,Broker,0,4.0,Large,34575.43446,silver,29801.35571,5450.207184,500,1354.2,12.30260009,2,12.0,5.0,2024.0,5,0.8619228123833119,0.18288453843689634,0.45143719718044195,0.020513706100176426,59.602711300794574,0
54.0,M,0.0,54,63835.2,1,0,Rent,Parking Lot,0,1.0,1,Broker,0,5.0,Compact,10776.30605,blue,38066.76015,3471.617099,2000,1155.97,10.22790772,4,5.0,1.0,2023.0,8,3.532449799573719,0.09119812364459395,0.5963286736691304,0.018108661051925764,19.03338006548331,0
39.0,F,1.0,82,58593.6,1,1,Own,Local,1,0.0,30,Broker,0,3.0,Compact,31000.16801,silver,37357.64056,2524.460166,1000,1324.78,8.464030306,5,4.0,3.0,2024.0,5,1.205078648178427,0.06757547125809234,0.6375720310641849,0.022609636546950355,37.357640522642356,0
55.0,M,0.0,47,64110.4,1,1,Own,Local,0,0.0,4,Broker,1,6.0,Large,19711.1567,red,18788.64714,5726.995786,500,1354.2,12.64008869,2,2.0,2.0,2023.0,5,0.9531986085345667,0.30481150361819975,0.2930670708606862,0.021122937931737706,37.577294204845415,0
46.0,F,1.0,87,61264.0,1,1,Rent,Local,0,0.0,64,Broker,1,2.0,Compact,14959.04292,black,6637.39708,7747.93452,2000,1155.97,10.38118163,2,8.0,4.0,2023.0,5,0.4437046617923799,1.1673152028494707,0.10834090297551023,0.01886866675341361,3.31869853834065,0
54.0,M,0.0,93,63830.4,1,0,Rent,Local,0,0.0,53,Broker,1,6.0,Compact,18965.4631,red,17847.51216,7991.785261,500,1078.65,6.410299423,4,2.0,2.0,2024.0,8,0.9410533275646163,0.44778147166435206,0.2796083395955593,0.01689868777233264,35.69502424860995,1
43.0,M,1.0,41,60164.8,1,0,Own,Local,0,1.0,54,Broker,0,1.0,Compact,11500.27517,black,31231.98447,5265.77946,2000,1239.06,8.321173022,5,12.0,5.0,2024.0,5,2.715759754058497,0.16860214133653473,0.5191072598841996,0.020594433954395353,15.615992227192002,1
34.0,M,1.0,67,56430.4,1,1,Rent,Local,0,0.0,100,Broker,0,7.0,Medium,18219.80061,other,18129.37246,4078.396318,1000,1622.67,9.943874225,8,3.0,3.0,2023.0,5,0.9950368199449228,0.22496069992347875,0.3212696075108227,0.028755245399133177,18.129372441870625,0
58.0,M,1.0,66,64961.6,1,0,Rent,Parking Lot,0,0.0,43,Broker,0,4.0,Large,36742.31474,silver,11034.63793,4720.389356,1000,1726.91,11.47846157,2,8.0,6.0,2024.0,2,0.30032506138451515,0.42777926974285596,0.16986401088997402,0.026583550897351923,11.034637918965363,1
31.0,F,0.0,69,54948.8,1,0,Rent,Local,1,0.0,11,Broker,1,2.0,Medium,7824.123109,blue,26839.17674,7363.05167,500,1518.54,9.146755969,3,5.0,5.0,2024.0,2,3.4303111495902825,0.2743396990546313,0.4884397246074811,0.0276355443607934,53.67835337264329,0
35.0,M,0.0,68,56868.8,1,1,Own,Local,0,1.0,0,Broker,1,5.0,Medium,10579.04439,blue,12297.30875,6938.321103,2000,1239.06,9.576904601,4,1.0,1.0,2023.0,5,1.1624215094949213,0.5642145971520627,0.21623999011380157,0.02178804546567207,6.148654371925672,0
37.0,F,1.0,82,57779.2,1,0,Own,Local,1,0.0,74,Broker,1,4.0,Medium,22102.53954,white,25546.06421,8376.574649,500,1082.36,9.896047454,10,8.0,3.0,2023.0,8,1.155797692957965,0.32790079050193144,0.44213253574916006,0.018732692733393112,51.09212831781574,0
50.0,F,1.0,63,62571.2,1,0,Own,Local,0,0.0,80,Broker,1,4.0,Compact,34099.77058,silver,17743.01144,4167.885356,500,1055.6,11.36406133,4,9.0,6.0,2024.0,2,0.5203264167966632,0.23490292895652312,0.28356514562157087,0.01687038126139709,35.48602280902795,0
56.0,F,1.0,37,64387.2,1,1,Rent,Local,3,0.0,7,Broker,1,1.0,Compact,10857.21097,red,24767.17022,3138.629934,2000,1155.97,11.14383983,4,3.0,1.0,2024.0,8,2.28117241952413,0.12672541537824802,0.3846598426335567,0.017953413100461686,12.383585103808207,0
48.0,M,1.0,79,61931.2,0,1,Own,Highway,0,0.0,95,Broker,1,3.0,Medium,29311.91704,silver,35090.36514,8295.370441,1000,1726.91,12.95608413,6,7.0,3.0,2023.0,8,1.1971364783448795,0.23640023145007372,0.5666023771448543,0.027884329707354546,35.09036510490964,1
48.0,M,1.0,85,61939.2,1,0,Own,Parking Lot,0,0.0,50,Broker,1,5.0,Large,35606.75394,silver,8661.694606,8975.335253,1000,1324.78,10.40005413,4,8.0,4.0,2024.0,2,0.24325987761626156,1.0362100790007684,0.13984188697723182,0.021388393779361237,8.661694597338304,1
67.0,M,0.0,60,67292.8,0,1,Own,Parking Lot,2,0.0,7,Broker,1,7.0,Compact,30730.26584,black,29956.9938,7240.645538,2000,1239.06,9.746803409,4,2.0,0.0,2023.0,8,0.9748367929844489,0.2417013397972629,0.44517383434118996,0.018412965428420084,14.978496892510751,0
44.0,M,1.0,83,60550.4,0,1,Rent,Local,1,1.0,78,Broker,1,10.0,Large,5386.184928,red,49112.13945,3428.209106,2000,1246.68,8.122260606,6,6.0,2.0,2023.0,1,9.118168072093686,0.06980370116883995,0.8110952107531727,0.020589129055785114,24.556069712721964,0
39.0,F,1.0,86,58636.8,0,0,Rent,Local,0,0.0,99,Broker,1,6.0,Medium,12810.63976,white,28568.88691,2681.617471,1000,1622.67,9.489745787,3,2.0,3.0,2023.0,2,2.2300905686984915,0.0938649615350427,0.4872177013328282,0.027673235919632836,28.568886881431116,0
44.0,M,1.0,76,60556.8,1,1,Own,Local,0,0.0,96,Broker,1,3.0,Large,24303.34104,gray,7489.957099,10016.14999,500,1082.36,10.89122122,2,9.0,1.0,2023.0,8,0.30818631423409487,1.3372773510278182,0.12368482315572017,0.017873467554133084,14.979914168040173,1
74.0,F,1.0,78,68844.8,1,1,Rent,Highway,0,0.0,49,Broker,1,6.0,Medium,16015.67887,white,30842.84924,3488.884169,500,1354.2,11.68295177,8,10.0,2.0,2023.0,2,1.9257909382691194,0.11311808911487199,0.4480055028056149,0.01967033094700442,61.685698356628606,0
56.0,M,1.0,89,64406.4,1,0,Own,Local,0,1.0,60,Broker,0,5.0,Large,24044.4925,black,29656.17882,5513.5315,500,1232.57,9.797646871,3,7.0,2.0,2024.0,2,1.2333875967133268,0.18591510164808497,0.4604539117159094,0.019137383862176158,59.31235752137529,1
48.0,F,1.0,92,61963.2,0,0,Rent,Local,0,0.0,3,Broker,1,5.0,Compact,15667.78581,red,23752.01212,13430.36881,500,1078.65,10.28174589,5,7.0,4.0,2023.0,1,1.5159775865281644,0.5654413083650177,0.38332449130478535,0.01740791308361402,47.50402414499195,0
47.0,M,1.0,95,61616.0,1,1,Own,Parking Lot,0,1.0,13,Broker,1,5.0,Compact,10554.37643,blue,10500.7085,8844.175671,1000,1324.78,10.288936,4,5.0,2.0,2023.0,2,0.9949151016783552,0.8422456132515015,0.17042178167731722,0.02150058426347863,10.500708489499292,0
43.0,F,0.0,63,60155.2,1,1,Own,Parking Lot,1,0.0,49,Broker,0,9.0,Medium,7906.452583,black,4724.985388,3707.16814,500,1354.2,8.797580735,8,5.0,2.0,2024.0,2,0.5976112975826581,0.7845882758982643,0.07854658263826658,0.022511769555707377,9.44997075710006,1
40.0,F,1.0,80,59033.6,1,0,Own,Highway,0,0.0,90,Broker,1,2.0,Large,13556.08923,white,18556.92746,5382.970527,500,1055.6,9.310774048,4,1.0,0.0,2023.0,8,1.3688997721823861,0.2900787610617691,0.3143451773174202,0.017881342150607764,37.11385484577229,0
54.0,M,1.0,66,63809.6,0,1,Own,Local,0,0.0,98,Broker,0,6.0,Large,12882.6598,white,25170.92686,4613.215631,1000,999.43,10.84671905,5,7.0,0.0,2023.0,1,1.9538610231752094,0.18327555661638137,0.394469278284232,0.015662690253258716,25.17092683482907,0
52.0,M,1.0,53,63216.0,1,0,Own,Parking Lot,0,0.0,0,Broker,0,2.0,Compact,28642.02639,white,27607.74541,3062.136641,2000,1155.97,11.17242316,6,3.0,4.0,2024.0,5,0.9638893922210408,0.11091585333802469,0.4367208524671488,0.018286035180677583,13.803872698098063,0
39.0,M,1.0,66,58595.2,1,1,Own,Parking Lot,1,0.0,50,Broker,0,4.0,Medium,33570.40656,silver,21518.5338,2496.183704,500,1232.57,9.584128136,3,5.0,5.0,2024.0,1,0.6409971163411196,0.11600156995287468,0.36724055553411816,0.021035340778407866,43.03706751392587,0
33.0,M,1.0,87,55937.6,1,1,Own,Local,0,0.0,78,Broker,1,3.0,Large,30132.4745,gray,5526.799888,8587.639452,500,1518.54,12.09952881,1,5.0,2.0,2023.0,2,0.18341672828152839,1.5538176927831229,0.09880294985664735,0.027147035267384604,11.053599753892799,0
50.0,F,1.0,74,62572.8,1,1,Own,Parking Lot,0,0.0,66,Broker,1,5.0,Medium,39453.18812,other,34559.69911,3096.730163,2000,1239.06,9.650006324,3,7.0,3.0,2024.0,2,0.8759672096462261,0.08960524086317471,0.5523118529048994,0.019801894752675252,17.279849546360076,0
35.0,M,1.0,51,56884.8,1,1,Rent,Highway,0,1.0,35,Broker,0,4.0,Medium,17403.02895,white,7142.767473,8120.514167,2000,1246.68,8.797098925,3,12.0,0.0,2024.0,1,0.41043243064820434,1.1368862554407717,0.12556548450331959,0.02191587207792036,3.571383734714308,0
40.0,F,0.0,78,59000.0,1,1,Rent,Local,0,1.0,57,Broker,1,4.0,Large,14658.40583,black,12883.30791,7372.104623,1000,1622.67,8.434734893,3,12.0,1.0,2023.0,8,0.8789023894231408,0.572221410365079,0.2183611510132481,0.027502881355466052,12.883307897116692,0
53.0,M,1.0,79,63534.4,1,1,Rent,Highway,0,0.0,50,Broker,0,6.0,Large,30398.7754,black,38705.66754,3131.225315,500,1082.36,11.64123706,3,3.0,6.0,2024.0,8,1.2732640387456773,0.08089836744665796,0.6092080438217846,0.017035810521276097,77.41133492517733,1
68.0,M,1.0,91,67529.6,1,1,Own,Local,0,0.0,14,Broker,0,8.0,Large,13021.73325,blue,10522.92498,9087.287956,1000,999.43,9.823181612,4,3.0,5.0,2024.0,1,0.8081047873709051,0.8635705350373437,0.1558268519263282,0.014799880348546417,10.522924969477074,0
39.0,F,1.0,86,58632.0,1,0,Own,Parking Lot,0,0.0,95,Broker,1,7.0,Compact,35978.28805,other,10242.30539,2862.380915,1000,1324.78,10.32849701,2,9.0,4.0,2024.0,2,0.28468017642977644,0.2794664683124171,0.1746879756758308,0.022594828762065172,10.242305379757694,1
36.0,M,1.0,78,57344.0,1,1,Rent,Local,2,0.0,45,Broker,1,4.0,Compact,22808.9854,red,10345.50947,3834.292103,2000,1246.68,7.320126578,3,2.0,3.0,2024.0,1,0.4535716643295509,0.3706238067586802,0.18041136770751237,0.02174037388354945,5.1727547324136225,0
40.0,M,1.0,73,59027.2,0,1,Own,Local,0,0.0,16,Broker,1,5.0,Large,28785.82754,blue,23854.74309,4302.380691,1000,1622.67,9.659345477,1,6.0,6.0,2023.0,8,0.8286974920565825,0.18035745237697476,0.40413136807430927,0.027490207903686944,23.854743066145257,0
44.0,M,1.0,77,60544.0,1,0,Own,Parking Lot,0,0.0,93,Broker,1,8.0,Compact,11833.44266,silver,38713.96527,4978.739526,500,1082.36,10.50189748,4,8.0,3.0,2023.0,2,3.2715724729533973,0.12860319244356747,0.6394352085980537,0.017877246299916136,77.42793038514414,0
44.0,M,1.0,53,60547.2,1,0,Own,Parking Lot,0,0.0,50,Broker,0,7.0,Compact,11618.5592,black,17429.52068,2292.572475,500,1354.2,9.831091952,4,12.0,2.0,2024.0,8,1.500144757923156,0.13153387961489632,0.2878666673225539,0.022366021880080897,34.85904129028192,0
48.0,F,1.0,96,61937.6,0,1,Rent,Local,1,0.0,16,Broker,0,8.0,Large,23882.2473,gray,16992.30065,7011.01912,1000,999.43,11.49957049,2,4.0,4.0,2023.0,1,0.7115034207559059,0.4125997570309821,0.27434548076976917,0.016136078892043992,16.9923006330077,0
30.0,F,1.0,75,54427.2,1,0,Own,Local,0,0.0,71,Broker,0,7.0,Large,14021.7787,black,27044.33165,4705.345099,500,1232.57,7.198416663,4,6.0,1.0,2024.0,8,1.9287375893381673,0.17398637022061567,0.49689000443717685,0.022646213657460862,54.088663191822675,0
43.0,M,0.0,86,60168.0,1,0,Own,Local,6,1.0,81,Broker,1,7.0,Large,21651.47983,gray,48036.61271,3449.453868,2000,1239.06,10.61896561,5,6.0,0.0,2024.0,2,2.2186295387173716,0.07180884898676676,0.7983747624850689,0.020593338651432765,24.018306342990847,0
46.0,M,0.0,69,61236.8,1,0,Rent,Local,0,0.0,24,Broker,0,3.0,Compact,12811.59218,red,28811.74974,4962.116023,500,1354.2,11.61180111,6,3.0,4.0,2023.0,8,2.2488812735335695,0.17222543120797543,0.47049731108629944,0.022114153580492218,57.623499364753,0
39.0,M,1.0,82,58593.6,0,1,Rent,Local,0,0.0,7,Broker,1,3.0,Compact,38858.58469,black,35209.51086,6950.479553,500,1055.6,11.1982046,4,11.0,5.0,2024.0,2,0.9060934961986621,0.1974034680697236,0.6009105236646851,0.018015619453011666,70.41902157916196,0
